epoch,loss,val_loss
253,-28655.296875,-29259.59765625
254,-28515.0234375,-28940.857421875
255,-28589.431640625,-28647.640625
256,-28830.43359375,-28369.1875
257,-28762.3671875,-29281.84375
258,-29034.919921875,-29254.037109375
259,-28959.37890625,-29368.693359375
260,-29091.919921875,-28822.513671875
261,-28939.8046875,-28407.078125
262,-29012.328125,-29370.578125
263,-29280.93359375,-29500.091796875
264,-29168.849609375,-29119.599609375
265,-29049.10546875,-29502.44921875
266,-28882.92578125,-29596.876953125
267,-29192.416015625,-29061.80859375
268,-29384.103515625,-29666.173828125
269,-29251.369140625,-29116.021484375
270,-29172.21875,-28943.201171875
271,-29273.197265625,-29365.134765625
272,-29085.494140625,-28864.64453125
273,-29018.828125,-29267.0625
274,-28857.453125,-28304.931640625
275,-28958.130859375,-29069.828125
276,-28926.29296875,-29188.65234375
277,-28932.072265625,-29659.3359375
278,-28983.7734375,-29346.84765625
279,-29133.275390625,-29309.642578125
280,-28984.841796875,-29160.6015625
281,-28973.923828125,-28977.392578125
282,-29064.052734375,-29034.53515625
283,-28978.490234375,-29137.806640625
284,-29227.80859375,-29700.67578125
285,-28817.521484375,-28756.78515625
286,-29016.0,-29226.921875
287,-28767.771484375,-27698.390625
288,-28577.234375,-29494.40625
289,-28724.5390625,-29637.6875
290,-28692.31640625,-28329.703125
291,-28705.3828125,-28455.736328125
292,-29032.0,-28909.25390625
293,-28663.580078125,-28153.68359375
294,-28964.80078125,-29516.91015625
295,-29164.61328125,-29831.26953125
296,-29078.783203125,-29208.501953125
297,-28866.380859375,-27631.953125
298,-28812.09375,-29515.77734375
299,-29080.701171875,-29625.37109375
300,-28857.5859375,-28830.58984375
301,-29106.185546875,-28870.17578125
302,-29156.583984375,-27988.15625
303,-29132.8203125,-29620.587890625
304,-29245.5234375,-28630.95703125
305,-29344.099609375,-28604.724609375
306,-29315.181640625,-28584.568359375
307,-29332.61328125,-28554.615234375
308,-29316.357421875,-29275.6484375
309,-28948.296875,-29670.7421875
310,-28942.64453125,-28430.392578125
311,-29009.541015625,-29059.337890625
312,-29024.798828125,-29373.48828125
313,-29065.65625,-27680.509765625
314,-28923.83984375,-27094.830078125
315,-29091.712890625,-29563.38671875
316,-29052.490234375,-29793.392578125
317,-28965.119140625,-29646.095703125
318,-29179.654296875,-29514.8359375
319,-29123.955078125,-29663.28515625
320,-29088.220703125,-29747.94921875
321,-28982.841796875,-29348.4453125
322,-29078.767578125,-28680.154296875
323,-29172.421875,-28527.044921875
324,-29059.65234375,-28294.154296875
325,-29461.060546875,-28322.3125
326,-28949.529296875,-29679.185546875
327,-29515.0,-29813.515625
328,-29542.3671875,-29189.0234375
329,-29284.50390625,-29801.927734375
330,-29476.67578125,-29438.814453125
331,-29397.201171875,-29968.615234375
332,-29300.095703125,-29875.169921875
333,-29313.771484375,-29491.884765625
334,-29365.763671875,-28861.19140625
335,-29283.810546875,-29173.92578125
336,-28986.3984375,-28011.005859375
337,-28935.630859375,-28132.931640625
338,-29226.169921875,-29074.263671875
339,-29373.033203125,-29666.59375
340,-29345.126953125,-29472.6640625
341,-29334.017578125,-28577.697265625
342,-29298.947265625,-28361.013671875
343,-29299.00390625,-28479.58203125
344,-29128.083984375,-29666.580078125
345,-29230.708984375,-30048.69921875
346,-29334.005859375,-30054.30859375
347,-29540.8515625,-29286.44140625
348,-29449.6328125,-29574.48828125
349,-29092.359375,-27917.70703125
350,-29199.0546875,-28827.869140625
351,-29327.578125,-29814.43359375
352,-29360.4765625,-29263.890625
353,-29220.814453125,-27965.203125
354,-29289.78125,-29301.962890625
355,-29066.61328125,-29371.859375
356,-28899.123046875,-29325.53515625
357,-29140.078125,-29422.462890625
358,-28879.09765625,-27145.919921875
359,-28810.912109375,-27991.9375
360,-29274.931640625,-29194.96875
361,-29015.255859375,-28246.171875
362,-29026.53125,-28373.560546875
363,-29289.470703125,-29891.12109375
364,-29243.166015625,-29921.89453125
365,-29425.080078125,-29911.01953125
366,-29480.07421875,-29985.32421875
367,-29692.25,-29462.173828125
368,-29616.763671875,-30046.552734375
369,-29413.6953125,-29061.1171875
370,-29397.05078125,-28587.703125
371,-29209.5546875,-28946.25390625
372,-29272.44921875,-28880.802734375
373,-29353.82421875,-28946.431640625
374,-29493.486328125,-30126.388671875
375,-29318.4921875,-28935.84375
376,-29195.109375,-28487.306640625
377,-29180.232421875,-29359.875
378,-29183.025390625,-28422.203125
379,-29273.5625,-30054.1484375
380,-29085.115234375,-29587.05078125
381,-29198.71484375,-28236.52734375
382,-29071.740234375,-29552.1640625
383,-29014.78515625,-28694.703125
384,-29441.904296875,-30065.046875
385,-29494.1640625,-29336.55859375
386,-29601.98828125,-28330.345703125
387,-29570.794921875,-29180.0234375
388,-29350.451171875,-28954.279296875
389,-29396.1328125,-28685.189453125
390,-29198.7890625,-29743.80859375
391,-29334.0546875,-30015.75
392,-29365.865234375,-29582.103515625
393,-29357.1015625,-29213.830078125
394,-29488.34375,-30065.9140625
395,-29392.13671875,-29923.51171875
396,-29479.265625,-29842.66796875
397,-29325.833984375,-28393.2109375
398,-29462.369140625,-27951.69140625
399,-29259.015625,-29322.947265625
400,-29397.099609375,-29520.337890625
401,-29525.353515625,-27431.794921875
402,-29512.33984375,-27521.8359375
403,-29312.693359375,-29109.43359375
404,-28932.94921875,-28748.609375
405,-29240.845703125,-29291.90625
406,-29378.4375,-28046.62109375
407,-29375.66796875,-29752.537109375
408,-29634.384765625,-29639.484375
409,-29499.48046875,-28916.890625
410,-29429.1484375,-29174.62890625
411,-29337.849609375,-27521.953125
412,-29606.412109375,-27962.59765625
413,-29325.35546875,-27217.33203125
414,-29640.267578125,-30033.365234375
415,-29481.611328125,-29445.306640625
416,-29789.66015625,-30022.61328125
417,-29435.494140625,-29762.130859375
418,-29634.87109375,-28558.076171875
419,-29453.353515625,-29234.10546875
420,-29651.748046875,-29702.958984375
421,-29490.70703125,-29921.353515625
422,-29609.490234375,-30124.052734375
423,-29584.3125,-29709.837890625
424,-29549.16796875,-28868.18359375
