epoch,loss,val_loss
92,-26705.283203125,-26429.55859375
93,-26783.373046875,-27246.51953125
94,-26677.6796875,-27001.53125
95,-26595.93359375,-26361.890625
96,-26716.3125,-26925.666015625
97,-26896.01953125,-27662.123046875
98,-26938.38671875,-27055.16796875
99,-26809.857421875,-27645.6953125
100,-27025.634765625,-27298.537109375
101,-27085.265625,-26874.111328125
102,-27081.52734375,-27580.072265625
103,-27221.666015625,-26482.1484375
104,-27182.75,-27576.294921875
105,-27402.302734375,-27394.072265625
106,-27263.322265625,-26799.45703125
107,-27149.326171875,-27578.091796875
108,-27227.02734375,-27555.3125
109,-27339.0,-26914.525390625
110,-27524.869140625,-26806.908203125
111,-27557.673828125,-27316.880859375
112,-27469.4453125,-27919.853515625
113,-27667.375,-26912.75
114,-27506.587890625,-27110.90625
115,-27445.42578125,-26495.134765625
116,-27280.01953125,-27675.927734375
117,-27618.98046875,-27923.640625
118,-27424.123046875,-26915.353515625
119,-27516.123046875,-26207.912109375
120,-27764.9921875,-25753.8515625
121,-28090.966796875,-28418.193359375
122,-28109.50390625,-28538.01171875
123,-27852.474609375,-25841.41015625
124,-28000.150390625,-28228.552734375
125,-27751.845703125,-27505.6640625
126,-27701.685546875,-27098.275390625
127,-27473.5390625,-26942.015625
128,-27709.693359375,-28137.037109375
129,-27813.8046875,-27676.47265625
130,-28069.06640625,-27384.080078125
131,-28127.36328125,-27481.806640625
132,-28376.990234375,-27390.537109375
133,-28281.025390625,-28131.15625
134,-28340.67578125,-27415.291015625
135,-28295.37109375,-28923.650390625
136,-28293.568359375,-27896.783203125
137,-28226.81640625,-29010.775390625
138,-28242.390625,-28350.732421875
139,-28263.81640625,-28006.955078125
140,-28194.794921875,-28399.748046875
141,-28267.810546875,-27993.837890625
142,-28315.0859375,-28733.7734375
143,-28436.931640625,-26906.232421875
144,-28328.064453125,-27566.880859375
145,-28381.486328125,-27002.39453125
146,-28371.21875,-28540.271484375
147,-28517.6171875,-29123.615234375
148,-28263.146484375,-27901.376953125
149,-28308.958984375,-28274.041015625
150,-28424.580078125,-29284.56640625
151,-28584.759765625,-28843.171875
152,-28594.16796875,-25383.33203125
153,-28207.177734375,-28537.041015625
154,-28494.841796875,-28869.662109375
155,-28379.025390625,-28663.44921875
156,-28542.09375,-27849.564453125
157,-28647.4453125,-28987.53125
158,-28735.521484375,-29563.19921875
159,-28679.89453125,-28729.314453125
160,-28775.716796875,-28554.0625
161,-28595.06640625,-28708.794921875
162,-28736.607421875,-29001.263671875
163,-28529.615234375,-29050.953125
164,-28580.78515625,-28953.439453125
165,-28341.1875,-27354.89453125
166,-28333.568359375,-28569.359375
167,-28392.25,-27981.703125
168,-28697.064453125,-29431.234375
169,-28530.751953125,-29042.380859375
170,-28479.013671875,-29377.291015625
171,-28622.01953125,-28254.359375
172,-28644.8046875,-28787.029296875
173,-28810.091796875,-28624.787109375
174,-28681.689453125,-29315.013671875
175,-28845.3203125,-28948.658203125
176,-28935.412109375,-27420.8671875
177,-28669.16015625,-28746.671875
178,-28785.166015625,-29200.48046875
179,-28643.84765625,-28533.17578125
180,-28647.12109375,-28714.970703125
181,-28914.5859375,-29373.419921875
182,-28861.8046875,-28799.162109375
183,-28934.265625,-28440.75390625
184,-28807.505859375,-26154.52734375
185,-28767.021484375,-28217.048828125
186,-28459.76953125,-27920.166015625
187,-29020.255859375,-29344.298828125
188,-28760.57421875,-28787.73046875
189,-28817.369140625,-28145.962890625
190,-28702.123046875,-27863.587890625
191,-28831.96484375,-29183.4453125
192,-28769.830078125,-28589.57421875
193,-28660.349609375,-29395.021484375
194,-28699.978515625,-28474.388671875
195,-28901.998046875,-29570.24609375
196,-28665.591796875,-27349.94140625
197,-28305.212890625,-27000.837890625
198,-28913.54296875,-28771.296875
199,-28928.74609375,-29527.736328125
200,-29013.32421875,-29250.322265625
201,-29235.75,-29542.451171875
202,-29183.146484375,-28001.357421875
203,-28873.22265625,-29194.587890625
204,-28831.095703125,-29425.734375
205,-28992.57421875,-29412.654296875
206,-29135.552734375,-28467.59765625
207,-28941.2890625,-28540.63671875
208,-28953.68359375,-28314.767578125
209,-28790.193359375,-28141.421875
210,-28900.19921875,-28114.791015625
211,-28920.82421875,-29580.296875
212,-28972.36328125,-28578.341796875
213,-28952.490234375,-29481.080078125
214,-28988.232421875,-29223.541015625
215,-28928.052734375,-28937.119140625
216,-29111.177734375,-29804.7109375
217,-28818.521484375,-28483.994140625
218,-28709.8828125,-29041.033203125
219,-28926.130859375,-28407.849609375
220,-28929.681640625,-28778.3046875
221,-28927.107421875,-27942.109375
222,-28943.4296875,-29417.1171875
223,-28906.544921875,-29326.939453125
224,-29143.923828125,-29204.470703125
225,-29158.21484375,-27966.88671875
226,-29229.205078125,-29512.908203125
227,-29017.9375,-29229.076171875
228,-29196.9765625,-29196.890625
229,-29122.0859375,-28460.21875
230,-29073.94921875,-29077.451171875
231,-29086.103515625,-28694.5703125
232,-29069.23828125,-28924.697265625
233,-28954.78125,-29384.8046875
234,-29004.54296875,-29387.919921875
235,-29130.16015625,-29534.400390625
236,-29119.78125,-29658.66796875
237,-29114.744140625,-29032.005859375
238,-29247.44140625,-28489.16015625
239,-29313.71484375,-29572.80078125
240,-29247.822265625,-29428.26953125
241,-29222.900390625,-29227.662109375
242,-29021.37109375,-29972.294921875
243,-29129.140625,-29459.333984375
244,-29122.37890625,-29552.537109375
245,-29252.73046875,-27799.994140625
246,-28944.90234375,-28707.48828125
247,-29046.400390625,-29676.736328125
248,-29039.673828125,-28633.126953125
249,-29186.201171875,-29288.193359375
250,-28786.80859375,-27600.6328125
251,-29009.595703125,-29317.5390625
252,-29376.3828125,-29781.701171875
253,-29264.3828125,-27880.517578125
254,-29261.357421875,-29724.208984375
255,-29335.2734375,-29805.537109375
256,-29423.701171875,-29460.650390625
257,-29438.859375,-29594.267578125
258,-29458.50390625,-29767.4765625
259,-29397.84375,-28378.0
260,-29254.568359375,-29958.791015625
261,-29316.056640625,-29053.849609375
262,-29178.939453125,-28788.849609375
263,-29019.587890625,-28841.01171875
264,-28981.701171875,-29264.033203125
265,-29242.552734375,-29994.822265625
266,-29275.537109375,-30011.875
267,-29307.033203125,-28693.248046875
268,-29421.9921875,-29259.462890625
269,-29306.166015625,-28828.90234375
270,-29419.578125,-29147.666015625
271,-29486.865234375,-28952.849609375
272,-29359.33203125,-29712.283203125
273,-29456.29296875,-29328.94921875
274,-29501.537109375,-28866.501953125
275,-28961.806640625,-27599.068359375
276,-28982.08203125,-29032.490234375
277,-29385.359375,-29542.900390625
278,-29311.828125,-29068.193359375
279,-29139.779296875,-29908.734375
280,-29013.46875,-29234.703125
281,-29448.908203125,-29214.708984375
282,-29604.89453125,-30064.515625
283,-29474.77734375,-29962.654296875
284,-29383.49609375,-29545.794921875
285,-29536.123046875,-29395.03515625
286,-29402.966796875,-28687.2734375
287,-29272.37109375,-29476.876953125
288,-29303.34765625,-29719.826171875
289,-29326.755859375,-29344.365234375
290,-29318.982421875,-29542.599609375
291,-29446.10546875,-30201.87109375
292,-29390.978515625,-29214.703125
293,-29388.095703125,-29765.54296875
294,-29440.12890625,-29367.189453125
295,-29352.564453125,-28889.01171875
296,-29388.900390625,-29439.826171875
297,-29452.580078125,-29137.080078125
298,-29249.517578125,-29058.1796875
299,-29406.83203125,-28878.76953125
300,-29310.59375,-29538.126953125
301,-29382.794921875,-28014.9921875
302,-29553.837890625,-29842.529296875
303,-29504.005859375,-29739.06640625
304,-29375.078125,-28319.283203125
305,-29533.4375,-30217.9140625
306,-29910.11328125,-29908.66015625
307,-29510.853515625,-28706.45703125
308,-29546.455078125,-29017.19140625
309,-29539.86328125,-29926.076171875
310,-29765.92578125,-28945.75390625
311,-29546.95703125,-29662.55078125
312,-29701.234375,-28499.17578125
313,-29465.419921875,-28586.599609375
314,-29411.455078125,-28975.95703125
315,-29513.013671875,-29731.19921875
316,-29628.41015625,-29734.177734375
317,-29911.990234375,-30227.576171875
318,-29941.197265625,-29656.076171875
319,-29797.416015625,-29611.447265625
320,-29715.001953125,-29502.439453125
321,-29835.50390625,-29914.927734375
322,-29586.2109375,-29184.880859375
323,-29481.23828125,-30153.67578125
324,-29803.19140625,-30307.7890625
325,-29740.75390625,-28810.373046875
326,-29820.71875,-30063.80859375
327,-29925.6875,-29938.482421875
328,-29759.384765625,-30000.537109375
329,-29622.595703125,-30095.744140625
330,-29589.228515625,-28739.31640625
331,-29601.84375,-30192.80078125
332,-29664.427734375,-29085.3828125
333,-29809.58984375,-29886.814453125
334,-29734.849609375,-29438.41015625
335,-29547.181640625,-27864.77734375
336,-29421.482421875,-30015.869140625
337,-29631.849609375,-29665.748046875
338,-29674.951171875,-29507.939453125
339,-29623.08984375,-29866.40234375
340,-29718.794921875,-29146.353515625
341,-29660.669921875,-29207.82421875
342,-29652.17578125,-30112.947265625
343,-29777.318359375,-28381.169921875
344,-29554.083984375,-29736.412109375
345,-29527.677734375,-28652.1875
346,-29457.84765625,-30146.806640625
347,-29638.76171875,-28604.0625
348,-29763.56640625,-30062.51953125
349,-29777.1875,-30175.369140625
350,-29612.099609375,-29994.15625
351,-29484.345703125,-29464.935546875
352,-29592.92578125,-29373.833984375
353,-29811.32421875,-29856.05859375
354,-29709.33984375,-29986.607421875
355,-29419.3359375,-28258.513671875
356,-29416.91015625,-29147.326171875
357,-29615.623046875,-29551.947265625
358,-29676.21484375,-29871.634765625
359,-29662.73828125,-27873.7578125
360,-29627.42578125,-30085.31640625
361,-29419.09765625,-29965.052734375
362,-29648.84375,-28705.935546875
363,-29800.54296875,-29305.494140625
364,-29614.982421875,-30257.537109375
365,-29880.71484375,-29294.287109375
366,-29909.923828125,-30375.978515625
367,-29956.423828125,-29958.466796875
368,-29469.19140625,-27591.658203125
369,-29831.48828125,-30202.83203125
370,-29648.0625,-30210.91796875
371,-29643.83203125,-29223.537109375
372,-29547.052734375,-30340.70703125
373,-29766.865234375,-28076.60546875
374,-29775.740234375,-29563.28515625
375,-29465.796875,-29094.52734375
376,-29629.90234375,-29729.599609375
377,-29428.697265625,-29076.236328125
378,-29434.33203125,-29698.537109375
379,-29551.380859375,-29067.126953125
380,-29730.28125,-30098.072265625
381,-29607.28125,-27948.642578125
382,-29490.095703125,-29831.359375
383,-29800.71875,-30461.47265625
384,-29921.6953125,-29990.041015625
385,-29652.021484375,-28912.75390625
386,-29662.306640625,-30267.271484375
387,-29765.439453125,-30014.28125
388,-29867.8671875,-29826.1953125
389,-29903.34375,-29190.5234375
390,-30033.7421875,-29618.478515625
391,-29709.423828125,-29317.552734375
392,-29845.38671875,-30088.220703125
393,-29983.498046875,-30025.4453125
394,-29938.28125,-29878.666015625
395,-29997.6484375,-30057.341796875
396,-29957.986328125,-30031.576171875
397,-30004.9765625,-29541.43359375
398,-30060.521484375,-29430.234375
399,-30038.232421875,-29579.6640625
400,-30081.603515625,-30271.27734375
401,-30121.634765625,-29992.419921875
402,-29849.2734375,-30200.037109375
403,-29918.912109375,-30562.18359375
404,-30101.69921875,-30574.369140625
405,-29875.421875,-28771.287109375
406,-29991.19140625,-30013.890625
407,-30119.931640625,-30415.6875
408,-30119.21875,-30383.359375
409,-29921.25,-28678.095703125
410,-29907.310546875,-29692.88671875
411,-29725.533203125,-30045.38671875
412,-29925.197265625,-28608.154296875
413,-29738.87109375,-29947.0625
414,-29814.392578125,-28314.744140625
415,-30034.501953125,-30182.033203125
416,-29889.158203125,-30141.166015625
417,-29904.927734375,-29394.3671875
418,-29812.80078125,-28077.005859375
419,-29796.03125,-30232.044921875
420,-29956.474609375,-29021.904296875
421,-29948.697265625,-29510.173828125
422,-29623.224609375,-28337.9453125
423,-29430.486328125,-30177.724609375
424,-29844.521484375,-29159.82421875
425,-29969.248046875,-30651.037109375
426,-29994.853515625,-28672.751953125
427,-29766.947265625,-30422.509765625
428,-29737.693359375,-29879.712890625
429,-29835.404296875,-28520.029296875
430,-29776.955078125,-29606.521484375
431,-29933.380859375,-29930.783203125
432,-29936.509765625,-28805.021484375
433,-29551.625,-29869.076171875
434,-29553.419921875,-30339.017578125
435,-29713.1953125,-28942.345703125
436,-29574.837890625,-29805.203125
437,-29774.892578125,-29582.03125
438,-29880.0078125,-29863.8984375
439,-29950.064453125,-28923.19921875
440,-29838.890625,-29977.654296875
441,-29940.71484375,-29078.619140625
442,-29874.7421875,-30235.267578125
443,-30019.708984375,-29679.96484375
444,-30045.34765625,-29390.763671875
445,-30008.45703125,-29392.95703125
446,-30092.380859375,-28779.2109375
447,-30180.8125,-29795.150390625
448,-29776.283203125,-28906.828125
449,-29809.78125,-29149.34765625
450,-29838.1328125,-29092.71484375
451,-29826.4765625,-29590.77734375
452,-29827.3203125,-30586.17578125
453,-29776.326171875,-30108.818359375
454,-29759.291015625,-29323.8828125
455,-29890.97265625,-28832.75390625
456,-29607.154296875,-29524.19140625
457,-29928.009765625,-29222.916015625
458,-29973.869140625,-30614.951171875
459,-29847.908203125,-29740.517578125
460,-29727.478515625,-30625.4140625
461,-29872.85546875,-29685.87890625
462,-30012.177734375,-30663.115234375
463,-30102.279296875,-30378.44140625
464,-29974.1796875,-30153.54296875
465,-30048.4453125,-28645.3984375
466,-29769.236328125,-29239.630859375
467,-30004.595703125,-29207.98046875
468,-29963.0234375,-30135.3828125
469,-29878.48046875,-29771.796875
470,-29984.568359375,-30072.96484375
471,-30002.82421875,-30235.609375
472,-29853.185546875,-29597.376953125
473,-29834.15234375,-29451.2421875
474,-29798.482421875,-30344.796875
475,-30346.65625,-30451.474609375
476,-30103.2890625,-29845.876953125
477,-30022.41796875,-30731.896484375
478,-29960.123046875,-30476.046875
479,-30286.896484375,-29105.37109375
480,-30139.560546875,-30693.958984375
481,-30206.5078125,-29930.16015625
482,-30129.17578125,-30397.7578125
483,-30035.341796875,-29901.12890625
484,-30027.796875,-29289.3671875
485,-30220.068359375,-29804.55859375
486,-30110.220703125,-29990.052734375
487,-30293.361328125,-30794.701171875
488,-30202.595703125,-29676.337890625
489,-30259.34375,-30395.03515625
490,-30335.50390625,-30326.669921875
491,-30205.8515625,-29510.578125
492,-30225.15625,-30133.509765625
493,-30251.189453125,-29897.5390625
494,-30199.216796875,-30849.69140625
495,-30105.328125,-30140.81640625
496,-30291.7734375,-30575.935546875
497,-30262.5390625,-29450.515625
498,-30319.548828125,-30117.47265625
499,-30065.623046875,-30867.6953125
500,-30247.2578125,-28727.318359375
501,-30047.787109375,-29959.720703125
502,-30155.220703125,-30129.75
503,-30015.619140625,-28866.1484375
504,-30158.056640625,-29700.744140625
505,-30251.001953125,-29093.064453125
506,-30126.9296875,-30683.478515625
507,-30125.501953125,-30096.8984375
508,-30333.076171875,-30500.638671875
509,-30336.212890625,-29876.537109375
510,-30194.31640625,-29206.41015625
511,-30298.4140625,-29301.15625
512,-30245.078125,-30477.921875
513,-30372.884765625,-30349.8359375
514,-30417.673828125,-30272.09765625
515,-30296.23046875,-30042.5390625
516,-29991.326171875,-29496.736328125
517,-30120.427734375,-30757.427734375
518,-30297.583984375,-29855.875
519,-30144.587890625,-30882.298828125
520,-30144.103515625,-29397.181640625
521,-30120.857421875,-30049.98046875
522,-29977.494140625,-30068.869140625
523,-30045.830078125,-30322.966796875
524,-30049.4375,-29870.869140625
525,-30069.1953125,-30128.265625
526,-30139.19140625,-30497.185546875
527,-30124.947265625,-30715.40625
528,-30012.185546875,-29706.794921875
529,-30044.9140625,-30309.826171875
530,-30484.7421875,-30334.099609375
531,-30312.412109375,-30924.58984375
532,-30240.087890625,-29391.115234375
533,-30165.16015625,-29827.765625
534,-30270.328125,-30457.626953125
535,-30243.634765625,-30800.76953125
536,-30118.78125,-29680.193359375
537,-30216.0859375,-30114.8046875
538,-30439.533203125,-30551.951171875
539,-30278.478515625,-30446.13671875
540,-30283.759765625,-30360.673828125
541,-30182.962890625,-29490.671875
542,-30199.71875,-29203.193359375
543,-29985.23828125,-29789.671875
544,-29867.732421875,-29828.990234375
545,-29861.22265625,-29853.6640625
546,-30174.677734375,-29818.6796875
547,-30388.35546875,-30241.5234375
548,-30284.3203125,-30329.16796875
549,-30156.380859375,-30455.4140625
550,-30182.16796875,-30559.63671875
551,-30166.740234375,-30294.6875
552,-30093.4375,-29618.048828125
553,-30052.2578125,-30526.5546875
554,-30183.34375,-30254.474609375
555,-30047.716796875,-30212.51171875
556,-29993.23828125,-30529.220703125
557,-30017.115234375,-30395.728515625
558,-30170.2734375,-30186.365234375
559,-30130.224609375,-29930.98828125
560,-30195.16015625,-30080.68359375
561,-30182.638671875,-30796.650390625
562,-30138.54296875,-30736.0859375
563,-30397.232421875,-30623.0
564,-30262.11328125,-30185.423828125
565,-30062.18359375,-29968.96875
566,-30076.39453125,-30059.486328125
567,-30392.208984375,-30051.41015625
568,-30301.259765625,-30360.677734375
569,-30298.828125,-30815.625
570,-30239.369140625,-31049.423828125
571,-30323.3125,-31034.765625
572,-30419.154296875,-29990.462890625
573,-30325.787109375,-29843.12890625
574,-30277.55078125,-29413.3671875
575,-30226.392578125,-30594.427734375
576,-30382.587890625,-29354.85546875
577,-30077.078125,-30104.431640625
578,-30142.15625,-30636.228515625
579,-30241.046875,-30362.25
580,-30305.826171875,-29224.30078125
581,-30166.640625,-30086.72265625
582,-29831.2734375,-30589.935546875
583,-30149.11328125,-29672.48828125
584,-30466.7265625,-30298.66796875
585,-30416.923828125,-30269.638671875
586,-30336.814453125,-30477.328125
587,-30433.212890625,-30064.619140625
588,-30195.302734375,-30433.4140625
589,-30295.39453125,-30520.755859375
590,-30201.095703125,-29069.220703125
591,-30293.994140625,-29823.498046875
592,-30297.947265625,-30761.83203125
593,-30409.12890625,-29974.5390625
594,-30178.8515625,-30131.927734375
595,-30204.638671875,-30131.953125
596,-30156.103515625,-30712.4453125
597,-30566.9375,-30026.626953125
598,-30599.517578125,-30789.146484375
599,-30413.060546875,-29980.32421875
600,-30355.6953125,-30240.75390625
601,-30243.03125,-30607.95703125
602,-30307.0390625,-30178.87109375
603,-30414.775390625,-30847.0234375
604,-30310.193359375,-29444.138671875
605,-30381.515625,-30944.953125
606,-30410.34375,-30573.787109375
607,-30463.08203125,-30702.775390625
608,-30226.572265625,-30762.236328125
609,-30446.16015625,-30706.029296875
610,-30258.263671875,-30681.939453125
611,-30235.0703125,-29711.662109375
612,-30061.703125,-30525.642578125
613,-30459.3359375,-28310.40625
614,-30230.056640625,-30515.6640625
615,-30291.9453125,-30653.35546875
616,-30366.267578125,-30027.220703125
617,-30222.794921875,-29617.70703125
618,-30476.685546875,-30038.181640625
619,-30289.640625,-29558.4296875
620,-30236.130859375,-31046.560546875
