epoch,loss,val_loss
0,1.1576199552868454e+21,1.1517423355606619e+21
1,1.1576199552868454e+21,1.1517423355606619e+21
2,1.1576199552868454e+21,1.1517423355606619e+21
3,1.1576199552868454e+21,1.1517423355606619e+21
4,1.1576199552868454e+21,1.1517423355606619e+21
5,1.1576199552868454e+21,1.1517423355606619e+21
6,1.1576199552868454e+21,1.1517423355606619e+21
7,1.1576199552868454e+21,1.1517423355606619e+21
